,id_stable,Date,Content,ContentClean,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags
499,163390,2021-08-16 17:22:10+00:00,"'It is surely now incumbent upon the Secretary of State to immediately reassess her policy position on Afghan asylum seekers... Her position that it is, “in general”, safe and reasonable for Afghans to return to Kabul is unsustainable.'
@pritipatel @GOVUK 
https://t.co/CTqA5mYRGQ","'It is surely now incumbent upon the Secretary of State to immediately reassess her policy position on Afghan asylum seekers... Her position that it is, “in general”, safe and reasonable for Afghans to return to Kabul is unsustainable.'",7,0.0288065843621399,,https://t.co/CTqA5mYRGQ,"@pritipatel, @GOVUK","Peterborough, England",0,0,0,0,No hashtags
192,102505,2021-08-30 10:37:36+00:00,"@KirstieMAllsopp I'd rather we took the dogs and cats and left the people who we gave asylum to because Afghanistan was too dangerous, who then went back to (dangerous) Afghanistan.
It serves them right.","I'd rather we took the dogs and cats and left the people who we gave asylum to because Afghanistan was too dangerous, who then went back to (dangerous) Afghanistan. It serves them right.",4,0.0212765957446808,,,@KirstieMAllsopp,English-speaking,0,0,0,0,No hashtags
28,183970,2021-07-21 09:36:57+00:00,"Why is @andrewprobyn saying on @abcnews that Afghanistan interpreters and helpers have been granted Visas here, when the other day an multi medal awarded Returned Australian soldier resigned and burnt his Medals for the very reason we are in fact denying them asylum?","Why is saying on that Afghanistan interpreters and helpers have been granted Visas here, when the other day an multi medal awarded Returned Australian soldier resigned and burnt his Medals for the very reason we are in fact denying them asylum?",6,0.0241935483870967,,,"@andrewprobyn, @abcnews",Guringai Land,0,1,6,0,No hashtags
607,70957,2021-09-18 10:23:29+00:00,"@mikejason73 Hi Mile Jason, thank you so much for everything you're doing and saving the lives of so many Afghans in the recent evacuation mission. I am an SIV applicant at risk. Could you please provide some information on how I can get my name added to the charter flights?","Hi Mile Jason, thank you so much for everything you're doing and saving the lives of so many Afghans in the recent evacuation mission. I am an SIV applicant at risk. Could you please provide some information on how I can get my name added to the charter flights?",10,0.0378787878787878,"I, SIV, I",,@mikejason73,English-speaking,1,0,1,0,No hashtags
837,66074,2021-09-23 22:08:54+00:00,"Who are these 60K #Afghans that #Biden brags of bringing here?

Bahrullah Noori, resettled to #Wisconsin, is one:

Status: 

""...one count of attempting to engage in a sex act with a minor by force and three counts of engaging in a sex act with a minor."":

https://t.co/1730tMyOu3","Who are these 60K #Afghans that #Biden brags of bringing here? Bahrullah Noori, resettled to #Wisconsin, is one: Status: ""...one count of attempting to engage in a sex act with a minor by force and three counts of engaging in a sex act with a minor."":",8,0.0310077519379844,60K,https://t.co/1730tMyOu3,,"Philadelphia, PA 🇺🇸",55,413,392,35,"['Afghans', 'Biden', 'Wisconsin']"
1017,110115,2021-08-27 08:47:39+00:00,"Update on those families from California who'd been stuck in Afghanistan. Some clarity here: 
- Families traveled separately, not on an organized trip.
- Most had come to US on SIV.
- Felt urgency to go visit family after COVID travel restrictions eased. https://t.co/GdD1UBjoSQ","Update on those families from California who'd been stuck in Afghanistan. Some clarity here: - Families traveled separately, not on an organized trip. - Most had come to US on SIV. - Felt urgency to go visit family after COVID travel restrictions eased.",17,0.06640625,"US, SIV.
-, COVID",https://t.co/GdD1UBjoSQ,,Wherever they send me.,1,8,5,0,No hashtags
717,118908,2021-08-24 23:59:10+00:00,"Mask and vaccine mandates abound for U.S. citizens but 20,000 unvetted, unvaccinated Afghan refugees and an open southern border is okay. 🤷‍♀️#makeitmakesense","Mask and vaccine mandates abound for U.S. citizens but 20,000 unvetted, unvaccinated Afghan refugees and an open southern border is okay. 🤷‍♀️#makeitmakesense",4,0.0253164556962025,U.S.,,,English-speaking,0,0,1,0,['makeitmakesense']
33,82754,2021-09-08 17:50:49+00:00,"@SenRickScott @SenSchumer @SpeakerPelosi Did you run it upstream with your base as yet? How many Afghans are Clay, Lafayette, Putnam and Volusia counties willing to accept for resettlement? #OrbaRaisedACowardlyGrifter who won’t hold a townhall unless it’s in TheVillages","Did you run it upstream with your base as yet? How many Afghans are Clay, Lafayette, Putnam and Volusia counties willing to accept for resettlement? #OrbaRaisedACowardlyGrifter who won’t hold a townhall unless it’s in TheVillages",14,0.0595744680851063,,,"@SenRickScott, @SenSchumer, @SpeakerPelosi",Florida,0,0,0,0,['OrbaRaisedACowardlyGrifter']
411,164136,2021-08-16 15:55:11+00:00,Trudeau says feds trying to resettle Afghans 'quickly' amid reports of chaos on the ground  https://t.co/xZyqw0WCdR,Trudeau says feds trying to resettle Afghans 'quickly' amid reports of chaos on the ground,2,0.021505376344086,,https://t.co/xZyqw0WCdR,,Canada,0,0,0,0,No hashtags
322,144025,2021-08-18 21:46:02+00:00,"@Harry4naris @esp1371 @emptywheel Disjointed is all, like I can’t imagine the Taliban bursting through the gates of Kabul knowing that you have a sizeable US presence still intact overseeing the evacuation of the folks with SIV’s etc.","Disjointed is all, like I can’t imagine the Taliban bursting through the gates of Kabul knowing that you have a sizeable US presence still intact overseeing the evacuation of the folks with SIV’s etc.",9,0.0436893203883495,"I, US",,"@Harry4naris, @esp1371, @emptywheel","Toronto, Ontario",1,1,1,0,No hashtags
674,175578,2021-08-13 04:59:24+00:00,"106+ former Australian Embassy contractors and their families in Kabul remain at significant risk. All have been stringently security vetted. Australian Government does nothing to offer any protection or evacuation!
@ScottMorrisonMP @PeterCredlin_PW @PeterDutton_MP @MarisePayne",106+ former Australian Embassy contractors and their families in Kabul remain at significant risk. All have been stringently security vetted. Australian Government does nothing to offer any protection or evacuation!,6,0.0269058295964125,,,"@ScottMorrisonMP, @PeterCredlin_PW, @PeterDutton_MP, @MarisePayne","Brisbane, Australia",2,12,22,0,No hashtags
91,124719,2021-08-23 15:48:35+00:00,"Hey tweeps,is there any expert in Indian immigration laws in my list?I want to know what are the rights of a refugee in India.Are they allowed to protest even?And what's the difference between asylum &amp; refuge?And lastly,under which category the Afghans are coming here?Many thanks","Hey tweeps,is there any expert in Indian immigration laws in my list?I want to know what are the rights of a refugee in India.Are they allowed to protest even?And what's the difference between asylum & refuge?And lastly,under which category the Afghans are coming here?Many thanks",9,0.0316901408450704,,,,English-speaking,3,4,8,0,No hashtags
903,121083,2021-08-24 14:47:19+00:00,"At 12PM The President delivers remarks on our ongoing efforts in Afghanistan to evacuate American citizens, SIV applicants and their families, and other vulnerable Afghans, and his meeting with fellow G7 leaders on how our nations can come together in support of the Afghan people","At 12PM The President delivers remarks on our ongoing efforts in Afghanistan to evacuate American citizens, SIV applicants and their families, and other vulnerable Afghans, and his meeting with fellow G7 leaders on how our nations can come together in support of the Afghan people",13,0.0464285714285714,"12PM, SIV, G7",,,In your mind rent free,1,0,0,0,No hashtags
609,107966,2021-08-27 21:50:58+00:00,"No one is safe in Turkey! A refugee residing in Turkey changed the name of his store, “Afghan Market,” after Ümit Özdağ, leader of a newly established far-right party, shared pictures of the store on Twitter https://t.co/c3BjS3O53l","No one is safe in Turkey! A refugee residing in Turkey changed the name of his store, “Afghan Market,” after Ümit Özdağ, leader of a newly established far-right party, shared pictures of the store on Twitter",9,0.0430622009569378,A,https://t.co/c3BjS3O53l,,English-speaking,0,0,0,0,No hashtags
438,76883,2021-09-13 20:18:44+00:00,"@HouseForeign @SecBlinken @RepCicilline, the @JoeBiden Administration resurrected the Special Immigrant Visa program that was essentially shutdown by Trump WH in March of 2020. Afghans tht are not vetted before leaving Afghanistan, are vetted in third countries prior to being brought to the US.","the Administration resurrected the Special Immigrant Visa program that was essentially shutdown by Trump WH in March of 2020. Afghans tht are not vetted before leaving Afghanistan, are vetted in third countries prior to being brought to the US.",12,0.0476190476190476,"WH, US.",,"@HouseForeign, @SecBlinken, @RepCicilline,, @JoeBiden","Richmond, Virginia",0,1,0,0,No hashtags
286,57680,2021-10-07 14:52:32+00:00,"Campaigners say it's 'perverse and immoral' that the guidance leaves scope for Afghans to be sent back

The guidance acknowledges that there are 'potentially vulnerable groups' who should be granted asylum - but lawyers say this doesn't encapsulate everyone who would face risks",Campaigners say it's 'perverse and immoral' that the guidance leaves scope for Afghans to be sent back The guidance acknowledges that there are 'potentially vulnerable groups' who should be granted asylum - but lawyers say this doesn't encapsulate everyone who would face risks,3,0.0107913669064748,,,,"London, England",2,5,16,1,No hashtags
122,140781,2021-08-19 13:13:18+00:00,So devastated to see this. @ScottMorrisonMP @AlexHawkeMP increase Australian refugee intake from Afghanistan! Bring more of Afghan women here! https://t.co/3nTs0Sa45A,So devastated to see this. increase Australian refugee intake from Afghanistan! Bring more of Afghan women here!,5,0.0423728813559322,,https://t.co/3nTs0Sa45A,"@ScottMorrisonMP, @AlexHawkeMP",Australia,0,2,9,0,No hashtags
117,161273,2021-08-16 21:07:33+00:00,"@DanRather The U.S. either had to make Afghanistan a U.S. territory and install a new government and send enough troops to close the Pakistan border.  Or leave.  
Having said that- we should have gotten refugees out a lot sooner and gotten the SIV interpreters out.  We've failed them.",The U.S. either had to make Afghanistan a U.S. territory and install a new government and send enough troops to close the Pakistan border. Or leave. Having said that- we should have gotten refugees out a lot sooner and gotten the SIV interpreters out. We've failed them.,13,0.0471014492753623,"U.S., U.S., SIV",,@DanRather,Illinois,0,0,3,0,No hashtags
664,138686,2021-08-19 20:26:51+00:00,"@Kristen95611376 Hi Kristen, I'm a journalist in NYC. Could you give me a follow back so I can ask you a few questions about Afghan SIV applicants' evacuation procedures from Kabul? Thanks!","Hi Kristen, I'm a journalist in NYC. Could you give me a follow back so I can ask you a few questions about Afghan SIV applicants' evacuation procedures from Kabul? Thanks!",14,0.0804597701149425,"NYC., I, SIV",,@Kristen95611376,"Brooklyn, NY",0,0,0,0,No hashtags
186,113468,2021-08-26 11:41:06+00:00,"1/ ❤️🇺🇲🇦🇫 we cannot turn away from Afghanistan, even after the military leaves, there will be thousands who need to evacuate, who have been vetted, who have their SIV papers...","1/ ❤️🇺🇲🇦🇫 we cannot turn away from Afghanistan, even after the military leaves, there will be thousands who need to evacuate, who have been vetted, who have their SIV papers...",4,0.0227272727272727,SIV,,,English-speaking,1,0,0,0,No hashtags
797,181912,2021-07-28 14:36:15+00:00,"Eventually the situation became so dangerous Masomah and her family fled Afghanistan in 2016 and claimed asylum in France.

Now she says she represent 82 million refugees.

That line “ and all the women in Afghanistan &amp; other countries who think they should not ride a bike”. https://t.co/bxsDSyC4qy",Eventually the situation became so dangerous Masomah and her family fled Afghanistan in 2016 and claimed asylum in France. Now she says she represent 82 million refugees. That line “ and all the women in Afghanistan & other countries who think they should not ride a bike”.,7,0.0249110320284697,,https://t.co/bxsDSyC4qy,,"South West, England",0,6,23,0,No hashtags
800,16793,2022-02-20 08:15:00+00:00,"@bassyclass @KymC1019 Or protect themselves from the dozens of known afghani terrorists (or their associates) that they admitted not to have vetted properly or at all, who are free in the US &amp; no one seems to have any idea where they are situated. And the cluster f*ck continues.","Or protect themselves from the dozens of known afghani terrorists (or their associates) that they admitted not to have vetted properly or at all, who are free in the US & no one seems to have any idea where they are situated. And the cluster f*ck continues.",4,0.0150943396226415,US,,"@bassyclass, @KymC1019","Virginia Beach, VA",0,1,5,0,No hashtags
509,47361,2021-11-03 00:22:29+00:00,"Its aim is to represent the Afghan women's collective, raise awareness and consequently raise public awareness. ""Sensitizing people on this issue is part of a work of art."" This work will aim to help #AfghanWomen who are in refugee camps. https://t.co/AU6NbjTnbb","Its aim is to represent the Afghan women's collective, raise awareness and consequently raise public awareness. ""Sensitizing people on this issue is part of a work of art."" This work will aim to help #AfghanWomen who are in refugee camps.",6,0.025,,https://t.co/AU6NbjTnbb,,Cuba,1,0,1,0,['AfghanWomen']
